,timestamps,response,length,service,ParameterID_Service01,S1_PID_05_EngineCoolantTemp,S1_PID_0B_IntakeManiAbsPress,S1_PID_0C_EngineRPM,S1_PID_0D_VehicleSpeed,S1_PID_11_ThrottlePosition,S1_PID_1F_TimeSinceEngStart
6295,2019-09-27 17:24:46.328649998,4,3,1,11,,98.0,,,,
6296,2019-09-27 17:24:46.348700047,4,4,1,12,,,3049.0,,,
6297,2019-09-27 17:24:46.368750095,4,3,1,13,,,,59.0,,
6298,2019-09-27 17:24:46.408649920,4,3,1,17,,,,,82.74576,
6299,2019-09-27 17:24:46.448649883,4,4,1,31,,,,,,450.0
6300,2019-09-27 17:24:46.528899908,4,3,1,11,,93.0,,,,
6301,2019-09-27 17:24:46.548799992,4,4,1,12,,,3031.0,,,
6302,2019-09-27 17:24:46.568700075,4,3,1,13,,,,60.0,,
6303,2019-09-27 17:24:46.608799934,4,3,1,17,,,,,18.03936,
6304,2019-09-27 17:24:46.648699999,4,4,1,31,,,,,,451.0
6305,2019-09-27 17:24:46.728699923,4,3,1,11,,32.0,,,,
6306,2019-09-27 17:24:46.748800039,4,4,1,12,,,2951.0,,,
6307,2019-09-27 17:24:46.768699884,4,3,1,13,,,,60.0,,
6308,2019-09-27 17:24:46.808799982,4,3,1,17,,,,,16.86288,
6309,2019-09-27 17:24:46.848700047,4,4,1,31,,,,,,451.0
6310,2019-09-27 17:24:46.928849936,4,3,1,11,,23.0,,,,
6311,2019-09-27 17:24:46.948800087,4,4,1,12,,,2714.0,,,
6312,2019-09-27 17:24:46.968849897,4,3,1,13,,,,60.0,,
6313,2019-09-27 17:24:47.008800030,4,3,1,17,,,,,16.86288,
6314,2019-09-27 17:24:47.049550056,4,4,1,31,,,,,,451.0
6315,2019-09-27 17:24:47.088850020,4,3,1,5,79.0,,,,,
6316,2019-09-27 17:24:47.128700018,4,3,1,11,,25.0,,,,
6317,2019-09-27 17:24:47.148849964,4,4,1,12,,,2466.0,,,
6318,2019-09-27 17:24:47.168750048,4,3,1,13,,,,60.0,,
6319,2019-09-27 17:24:47.208750000,4,3,1,17,,,,,16.47072,
6320,2019-09-27 17:24:47.248749970,4,4,1,31,,,,,,451.0
6321,2019-09-27 17:24:47.328749895,4,3,1,11,,26.0,,,,
6322,2019-09-27 17:24:47.349050045,4,4,1,12,,,2221.0,,,
6323,2019-09-27 17:24:47.368849993,4,3,1,13,,,,60.0,,
6324,2019-09-27 17:24:47.408750057,4,3,1,17,,,,,16.07856,
6325,2019-09-27 17:24:47.448750019,4,4,1,31,,,,,,451.0
6326,2019-09-27 17:24:47.528749943,4,3,1,11,,25.0,,,,
6327,2019-09-27 17:24:47.548749924,4,4,1,12,,,1985.0,,,
6328,2019-09-27 17:24:47.568749905,4,3,1,13,,,,59.0,,
6329,2019-09-27 17:24:47.608750105,4,3,1,17,,,,,15.29424,
6330,2019-09-27 17:24:47.648750067,4,4,1,31,,,,,,452.0
6331,2019-09-27 17:24:47.728749990,4,3,1,11,,25.0,,,,
6332,2019-09-27 17:24:47.748800039,4,4,1,12,,,1750.0,,,
6333,2019-09-27 17:24:47.768899918,4,3,1,13,,,,59.0,,
6334,2019-09-27 17:24:47.808749914,4,3,1,17,,,,,14.902079999999998,
6335,2019-09-27 17:24:47.848949909,4,4,1,31,,,,,,452.0
6336,2019-09-27 17:24:47.928750038,4,3,1,11,,26.0,,,,
6337,2019-09-27 17:24:47.948849916,4,4,1,12,,,1513.0,,,
6338,2019-09-27 17:24:47.968750000,4,3,1,13,,,,59.0,,
6339,2019-09-27 17:24:48.009000063,4,3,1,17,,,,,14.902079999999998,
6340,2019-09-27 17:24:48.048899889,4,4,1,31,,,,,,452.0
6341,2019-09-27 17:24:48.088799953,4,3,1,5,79.0,,,,,
6342,2019-09-27 17:24:48.128799914,4,3,1,11,,29.0,,,,
6343,2019-09-27 17:24:48.148799896,4,4,1,12,,,1393.0,,,
6344,2019-09-27 17:24:48.168800116,4,3,1,13,,,,59.0,,
6345,2019-09-27 17:24:48.209000000,4,3,1,17,,,,,16.07856,
6346,2019-09-27 17:24:48.248800039,4,4,1,31,,,,,,452.0
6347,2019-09-27 17:24:48.329849958,4,3,1,11,,36.0,,,,
6348,2019-09-27 17:24:48.348900080,4,4,1,12,,,1426.0,,,
6349,2019-09-27 17:24:48.368799925,4,3,1,13,,,,59.0,,
6350,2019-09-27 17:24:48.408799887,4,3,1,17,,,,,16.47072,
6351,2019-09-27 17:24:48.448800087,4,4,1,31,,,,,,452.0
6352,2019-09-27 17:24:48.528899908,4,3,1,11,,42.0,,,,
6353,2019-09-27 17:24:48.548899889,4,4,1,12,,,1701.0,,,
6354,2019-09-27 17:24:48.568949938,4,3,1,13,,,,59.0,,
6355,2019-09-27 17:24:48.608850002,4,3,1,17,,,,,16.47072,
6356,2019-09-27 17:24:48.648900032,4,4,1,31,,,,,,453.0
6357,2019-09-27 17:24:48.728800058,4,3,1,11,,39.0,,,,
6358,2019-09-27 17:24:48.749000072,4,4,1,12,,,2345.0,,,
6359,2019-09-27 17:24:48.768899918,4,3,1,13,,,,58.0,,
6360,2019-09-27 17:24:48.808949947,4,3,1,17,,,,,16.47072,
6361,2019-09-27 17:24:48.848799944,4,4,1,31,,,,,,453.0
6362,2019-09-27 17:24:48.928849936,4,3,1,11,,35.0,,,,
6363,2019-09-27 17:24:48.948899984,4,4,1,12,,,2223.0,,,
6364,2019-09-27 17:24:48.968849897,4,3,1,13,,,,58.0,,
6365,2019-09-27 17:24:49.008850098,4,3,1,17,,,,,15.6864,
6366,2019-09-27 17:24:49.049200058,4,4,1,31,,,,,,453.0
6367,2019-09-27 17:24:49.088850020,4,3,1,5,79.0,,,,,
6368,2019-09-27 17:24:49.128900050,4,3,1,11,,32.0,,,,
6369,2019-09-27 17:24:49.148900032,4,4,1,12,,,2286.0,,,
6370,2019-09-27 17:24:49.168999900,4,3,1,13,,,,58.0,,
6371,2019-09-27 17:24:49.208899975,4,3,1,17,,,,,18.03936,
6372,2019-09-27 17:24:49.248850107,4,4,1,31,,,,,,453.0
6373,2019-09-27 17:24:49.329050064,4,3,1,11,,39.0,,,,
6374,2019-09-27 17:24:49.348949909,4,4,1,12,,,2293.0,,,
6375,2019-09-27 17:24:49.368849993,4,3,1,13,,,,58.0,,
6376,2019-09-27 17:24:49.408849955,4,3,1,17,,,,,18.431520000000003,
6377,2019-09-27 17:24:49.448899984,4,4,1,31,,,,,,453.0
6378,2019-09-27 17:24:49.528899908,4,3,1,11,,42.0,,,,
6379,2019-09-27 17:24:49.549050093,4,4,1,12,,,2280.0,,,
6380,2019-09-27 17:24:49.568900108,4,3,1,13,,,,58.0,,
6381,2019-09-27 17:24:49.609200000,4,3,1,17,,,,,17.6472,
6382,2019-09-27 17:24:49.648900032,4,4,1,31,,,,,,454.0
6383,2019-09-27 17:24:49.729049920,4,3,1,11,,43.0,,,,
6384,2019-09-27 17:24:49.748899937,4,4,1,12,,,2270.0,,,
6385,2019-09-27 17:24:49.768899918,4,3,1,13,,,,58.0,,
6386,2019-09-27 17:24:49.809099913,4,3,1,17,,,,,17.6472,
6387,2019-09-27 17:24:49.849600077,4,4,1,31,,,,,,454.0
6388,2019-09-27 17:24:49.929600000,4,3,1,11,,42.0,,,,
6389,2019-09-27 17:24:49.948950052,4,4,1,12,,,2263.0,,,
6390,2019-09-27 17:24:49.968950033,4,3,1,13,,,,58.0,,
6391,2019-09-27 17:24:50.008949995,4,3,1,17,,,,,17.6472,
6392,2019-09-27 17:24:50.089200020,4,3,1,5,80.0,,,,,
6393,2019-09-27 17:24:50.128950119,4,3,1,11,,43.0,,,,
6394,2019-09-27 17:24:50.148999929,4,4,1,12,,,2254.0,,,
6395,2019-09-27 17:24:50.168999900,4,3,1,13,,,,58.0,,
6396,2019-09-27 17:24:50.209000000,4,3,1,17,,,,,18.03936,
6397,2019-09-27 17:24:50.249000072,4,4,1,31,,,,,,454.0
6398,2019-09-27 17:24:50.328999996,4,3,1,11,,43.0,,,,
6399,2019-09-27 17:24:50.349250078,4,4,1,12,,,2252.0,,,
6400,2019-09-27 17:24:50.368999958,4,3,1,13,,,,58.0,,
6401,2019-09-27 17:24:50.409300089,4,3,1,17,,,,,17.6472,
6402,2019-09-27 17:24:50.449049950,4,4,1,31,,,,,,454.0
6403,2019-09-27 17:24:50.529050000,4,3,1,11,,42.0,,,,
6404,2019-09-27 17:24:50.549149990,4,4,1,12,,,2249.0,,,
6405,2019-09-27 17:24:50.569200039,4,3,1,13,,,,58.0,,
6406,2019-09-27 17:24:50.609050035,4,3,1,17,,,,,18.03936,
6407,2019-09-27 17:24:50.649100065,4,4,1,31,,,,,,455.0
6408,2019-09-27 17:24:50.729199886,4,3,1,11,,43.0,,,,
6409,2019-09-27 17:24:50.749099970,4,4,1,12,,,2251.0,,,
6410,2019-09-27 17:24:50.769049883,4,3,1,13,,,,58.0,,
6411,2019-09-27 17:24:50.809050083,4,3,1,17,,,,,17.6472,
6412,2019-09-27 17:24:50.849100113,4,4,1,31,,,,,,455.0
6413,2019-09-27 17:24:50.929100037,4,3,1,11,,43.0,,,,
6414,2019-09-27 17:24:50.949100018,4,4,1,12,,,2230.0,,,
6415,2019-09-27 17:24:50.969099998,4,3,1,13,,,,57.0,,
6416,2019-09-27 17:24:51.009099960,4,3,1,17,,,,,18.431520000000003,
6417,2019-09-27 17:24:51.049149990,4,4,1,31,,,,,,455.0
6418,2019-09-27 17:24:51.089099884,4,3,1,5,80.0,,,,,
6419,2019-09-27 17:24:51.129100084,4,3,1,11,,45.0,,,,
6420,2019-09-27 17:24:51.209450006,4,3,1,17,,,,,18.03936,
6421,2019-09-27 17:24:51.249150038,4,4,1,31,,,,,,455.0
6422,2019-09-27 17:24:51.329200029,4,3,1,11,,45.0,,,,
6423,2019-09-27 17:24:51.349050045,4,4,1,12,,,2237.0,,,
6424,2019-09-27 17:24:51.370049953,4,3,1,13,,,,57.0,,
6425,2019-09-27 17:24:51.409100056,4,3,1,17,,,,,18.03936,
6426,2019-09-27 17:24:51.449199915,4,4,1,31,,,,,,455.0
6427,2019-09-27 17:24:51.529150009,4,3,1,11,,45.0,,,,
6428,2019-09-27 17:24:51.549000025,4,4,1,12,,,2234.0,,,
6429,2019-09-27 17:24:51.569050074,4,3,1,13,,,,57.0,,
6430,2019-09-27 17:24:51.609050035,4,3,1,17,,,,,18.03936,
6431,2019-09-27 17:24:51.649250030,4,4,1,31,,,,,,456.0
6432,2019-09-27 17:24:51.729150057,4,3,1,11,,45.0,,,,
6433,2019-09-27 17:24:51.749150038,4,4,1,12,,,2234.0,,,
6434,2019-09-27 17:24:51.769049883,4,3,1,13,,,,57.0,,
6435,2019-09-27 17:24:51.809000015,4,3,1,17,,,,,18.03936,
6436,2019-09-27 17:24:51.849050045,4,4,1,31,,,,,,456.0
6437,2019-09-27 17:24:51.929049969,4,3,1,11,,45.0,,,,
6438,2019-09-27 17:24:51.949150085,4,4,1,12,,,2236.0,,,
6439,2019-09-27 17:24:51.969000000,4,3,1,13,,,,57.0,,
6440,2019-09-27 17:24:52.009200096,4,3,1,17,,,,,18.03936,
6441,2019-09-27 17:24:52.050149918,4,4,1,31,,,,,,456.0
6442,2019-09-27 17:24:52.089099884,4,3,1,5,80.0,,,,,
6443,2019-09-27 17:24:52.129100084,4,3,1,11,,45.0,,,,
6444,2019-09-27 17:24:52.149149895,4,4,1,12,,,2229.0,,,
6445,2019-09-27 17:24:52.169300079,4,3,1,13,,,,57.0,,
6446,2019-09-27 17:24:52.209100008,4,3,1,17,,,,,18.03936,
6447,2019-09-27 17:24:52.249300003,4,4,1,31,,,,,,456.0
6448,2019-09-27 17:24:52.349250078,4,4,1,12,,,2224.0,,,
6449,2019-09-27 17:24:52.369100094,4,3,1,13,,,,57.0,,
6450,2019-09-27 17:24:52.409499884,4,3,1,17,,,,,17.6472,
6451,2019-09-27 17:24:52.449199915,4,4,1,31,,,,,,456.0
6452,2019-09-27 17:24:52.529200077,4,3,1,11,,43.0,,,,
6453,2019-09-27 17:24:52.549200058,4,4,1,12,,,2221.0,,,
6454,2019-09-27 17:24:52.569400072,4,3,1,13,,,,57.0,,
6455,2019-09-27 17:24:52.609100103,4,3,1,17,,,,,18.03936,
6456,2019-09-27 17:24:52.649100065,4,4,1,31,,,,,,457.0
6457,2019-09-27 17:24:52.729099989,4,3,1,11,,43.0,,,,
6458,2019-09-27 17:24:52.749249935,4,4,1,12,,,2222.0,,,
6459,2019-09-27 17:24:52.769700050,4,3,1,13,,,,57.0,,
6460,2019-09-27 17:24:52.809200048,4,3,1,17,,,,,18.03936,
6461,2019-09-27 17:24:52.849100113,4,4,1,31,,,,,,457.0
6462,2019-09-27 17:24:52.929100037,4,3,1,11,,44.0,,,,
6463,2019-09-27 17:24:52.949899912,4,4,1,12,,,2218.0,,,
6464,2019-09-27 17:24:52.969099998,4,3,1,13,,,,57.0,,
6465,2019-09-27 17:24:53.009150028,4,3,1,17,,,,,18.431520000000003,
6466,2019-09-27 17:24:53.049149990,4,4,1,31,,,,,,457.0
6467,2019-09-27 17:24:53.089250088,4,3,1,5,81.0,,,,,
6468,2019-09-27 17:24:53.130199909,4,3,1,11,,46.0,,,,
6469,2019-09-27 17:24:53.149549960,4,4,1,12,,,2215.0,,,
6470,2019-09-27 17:24:53.169250000,4,3,1,13,,,,57.0,,
6471,2019-09-27 17:24:53.209249973,4,3,1,17,,,,,18.82368,
6472,2019-09-27 17:24:53.249150038,4,4,1,31,,,,,,457.0
6473,2019-09-27 17:24:53.329149960,4,3,1,11,,51.0,,,,
6474,2019-09-27 17:24:53.369149923,4,3,1,13,,,,57.0,,
6475,2019-09-27 17:24:53.409300089,4,3,1,17,,,,,21.5688,
6476,2019-09-27 17:24:53.529150009,4,3,1,11,,67.0,,,,
6477,2019-09-27 17:24:53.549249887,4,4,1,12,,,2217.0,,,
6478,2019-09-27 17:24:53.569149970,4,3,1,13,,,,57.0,,
6479,2019-09-27 17:24:53.609149933,4,3,1,17,,,,,23.5296,
6480,2019-09-27 17:24:53.649149895,4,4,1,31,,,,,,458.0
6481,2019-09-27 17:24:53.729300022,4,3,1,11,,75.0,,,,
6482,2019-09-27 17:24:53.749249935,4,4,1,12,,,2217.0,,,
6483,2019-09-27 17:24:53.769150019,4,3,1,13,,,,57.0,,
6484,2019-09-27 17:24:53.809350014,4,3,1,17,,,,,23.5296,
6485,2019-09-27 17:24:53.849200000,4,4,1,31,,,,,,458.0
6486,2019-09-27 17:24:53.929199934,4,3,1,11,,76.0,,,,
6487,2019-09-27 17:24:53.949300050,4,4,1,12,,,2227.0,,,
6488,2019-09-27 17:24:53.969249964,4,3,1,13,,,,57.0,,
6489,2019-09-27 17:24:54.009200096,4,3,1,17,,,,,24.31392,
6490,2019-09-27 17:24:54.049599886,4,4,1,31,,,,,,458.0
6491,2019-09-27 17:24:54.089299917,4,3,1,5,81.0,,,,,
6492,2019-09-27 17:24:54.129349947,4,3,1,11,,77.0,,,,
6493,2019-09-27 17:24:54.149300098,4,4,1,12,,,2230.0,,,
6494,2019-09-27 17:24:54.169199944,4,3,1,13,,,,57.0,,
6495,2019-09-27 17:24:54.209450006,4,3,1,17,,,,,24.31392,
6496,2019-09-27 17:24:54.249350070,4,4,1,31,,,,,,458.0
6497,2019-09-27 17:24:54.329449892,4,3,1,11,,77.0,,,,
6498,2019-09-27 17:24:54.349299908,4,4,1,12,,,2235.0,,,
6499,2019-09-27 17:24:54.369250059,4,3,1,13,,,,57.0,,
6500,2019-09-27 17:24:54.409250020,4,3,1,17,,,,,24.70608,
6501,2019-09-27 17:24:54.449199915,4,4,1,31,,,,,,458.0
6502,2019-09-27 17:24:54.529249906,4,3,1,11,,78.0,,,,
6503,2019-09-27 17:24:54.550349950,4,4,1,12,,,2245.0,,,
6504,2019-09-27 17:24:54.649300098,4,4,1,31,,,,,,459.0
6505,2019-09-27 17:24:54.729449987,4,3,1,11,,78.0,,,,
6506,2019-09-27 17:24:54.749350070,4,4,1,12,,,2248.0,,,
6507,2019-09-27 17:24:54.769249916,4,3,1,13,,,,57.0,,
6508,2019-09-27 17:24:54.809350014,4,3,1,17,,,,,25.09824,
6509,2019-09-27 17:24:54.849250078,4,4,1,31,,,,,,459.0
6510,2019-09-27 17:24:54.929250002,4,3,1,11,,79.0,,,,
6511,2019-09-27 17:24:54.949399948,4,4,1,12,,,2254.0,,,
6512,2019-09-27 17:24:54.969350000,4,3,1,13,,,,58.0,,
6513,2019-09-27 17:24:55.009299994,4,3,1,17,,,,,25.88256,
6514,2019-09-27 17:24:55.049499989,4,4,1,31,,,,,,459.0
6515,2019-09-27 17:24:55.089299917,4,3,1,5,81.0,,,,,
6516,2019-09-27 17:24:55.129250050,4,3,1,11,,81.0,,,,
6517,2019-09-27 17:24:55.149499893,4,4,1,12,,,2265.0,,,
6518,2019-09-27 17:24:55.169300079,4,3,1,13,,,,58.0,,
6519,2019-09-27 17:24:55.209399939,4,3,1,17,,,,,25.88256,
6520,2019-09-27 17:24:55.249300003,4,4,1,31,,,,,,459.0
6521,2019-09-27 17:24:55.329449892,4,3,1,11,,80.0,,,,
6522,2019-09-27 17:24:55.349250078,4,4,1,12,,,2270.0,,,
6523,2019-09-27 17:24:55.369400024,4,3,1,13,,,,58.0,,
6524,2019-09-27 17:24:55.409399986,4,3,1,17,,,,,25.88256,
6525,2019-09-27 17:24:55.449300050,4,4,1,31,,,,,,459.0
6526,2019-09-27 17:24:55.529299973,4,3,1,11,,80.0,,,,
6527,2019-09-27 17:24:55.549400090,4,4,1,12,,,2275.0,,,
6528,2019-09-27 17:24:55.569400072,4,3,1,13,,,,58.0,,
6529,2019-09-27 17:24:55.609299898,4,3,1,17,,,,,25.88256,
6530,2019-09-27 17:24:55.649300098,4,4,1,31,,,,,,460.0
6531,2019-09-27 17:24:55.729549885,4,3,1,11,,80.0,,,,
6532,2019-09-27 17:24:55.769900084,4,3,1,13,,,,58.0,,
6533,2019-09-27 17:24:55.809350014,4,3,1,17,,,,,26.27472,
6534,2019-09-27 17:24:55.849400043,4,4,1,31,,,,,,460.0
6535,2019-09-27 17:24:55.929300070,4,3,1,11,,81.0,,,,
6536,2019-09-27 17:24:55.949399948,4,4,1,12,,,2296.0,,,
6537,2019-09-27 17:24:55.969399929,4,3,1,13,,,,59.0,,
6538,2019-09-27 17:24:56.009350060,4,3,1,17,,,,,26.27472,
6539,2019-09-27 17:24:56.049700022,4,4,1,31,,,,,,460.0
6540,2019-09-27 17:24:56.089349985,4,3,1,5,81.0,,,,,
6541,2019-09-27 17:24:56.129600048,4,3,1,11,,81.0,,,,
6542,2019-09-27 17:24:56.149450064,4,4,1,12,,,2304.0,,,
6543,2019-09-27 17:24:56.170449972,4,3,1,13,,,,59.0,,
6544,2019-09-27 17:24:56.209350109,4,3,1,17,,,,,27.059040000000003,
6545,2019-09-27 17:24:56.249449968,4,4,1,31,,,,,,460.0
6546,2019-09-27 17:24:56.329449892,4,3,1,11,,82.0,,,,
6547,2019-09-27 17:24:56.349450000,4,4,1,12,,,2306.0,,,
6548,2019-09-27 17:24:56.369499922,4,3,1,13,,,,59.0,,
6549,2019-09-27 17:24:56.409450054,4,3,1,17,,,,,26.66688,
6550,2019-09-27 17:24:56.449450016,4,4,1,31,,,,,,460.0
6551,2019-09-27 17:24:56.529500007,4,3,1,11,,81.0,,,,
6552,2019-09-27 17:24:56.549700022,4,4,1,12,,,2320.0,,,
6553,2019-09-27 17:24:56.569499969,4,3,1,13,,,,59.0,,
6554,2019-09-27 17:24:56.609499930,4,3,1,17,,,,,26.66688,
6555,2019-09-27 17:24:56.649650097,4,4,1,31,,,,,,461.0
6556,2019-09-27 17:24:56.729449987,4,3,1,11,,81.0,,,,
6557,2019-09-27 17:24:56.749500036,4,4,1,12,,,2330.0,,,
6558,2019-09-27 17:24:56.769649982,4,3,1,13,,,,59.0,,
6559,2019-09-27 17:24:56.929399967,4,3,1,11,,81.0,,,,
6560,2019-09-27 17:24:56.949500084,4,4,1,12,,,2332.0,,,
6561,2019-09-27 17:24:56.969399929,4,3,1,13,,,,60.0,,
6562,2019-09-27 17:24:57.009449959,4,3,1,17,,,,,26.66688,
6563,2019-09-27 17:24:57.049599886,4,4,1,31,,,,,,461.0
6564,2019-09-27 17:24:57.089400053,4,3,1,5,81.0,,,,,
6565,2019-09-27 17:24:57.129650116,4,3,1,11,,81.0,,,,
6566,2019-09-27 17:24:57.149499893,4,4,1,12,,,2336.0,,,
6567,2019-09-27 17:24:57.169699907,4,3,1,13,,,,60.0,,
6568,2019-09-27 17:24:57.209450006,4,3,1,17,,,,,26.66688,
6569,2019-09-27 17:24:57.249550104,4,4,1,31,,,,,,461.0
6570,2019-09-27 17:24:57.329600096,4,3,1,11,,81.0,,,,
6571,2019-09-27 17:24:57.349499940,4,4,1,12,,,2350.0,,,
6572,2019-09-27 17:24:57.369450092,4,3,1,13,,,,60.0,,
6573,2019-09-27 17:24:57.409450054,4,3,1,17,,,,,26.66688,
6574,2019-09-27 17:24:57.449450016,4,4,1,31,,,,,,461.0
6575,2019-09-27 17:24:57.529550076,4,3,1,11,,81.0,,,,
6576,2019-09-27 17:24:57.549550056,4,4,1,12,,,2360.0,,,
6577,2019-09-27 17:24:57.569449902,4,3,1,13,,,,60.0,,
6578,2019-09-27 17:24:57.609699965,4,3,1,17,,,,,26.66688,
6579,2019-09-27 17:24:57.649549960,4,4,1,31,,,,,,462.0
6580,2019-09-27 17:24:57.730099916,4,3,1,11,,80.0,,,,
6581,2019-09-27 17:24:57.749550104,4,4,1,12,,,2360.0,,,
6582,2019-09-27 17:24:57.769449949,4,3,1,13,,,,60.0,,
6583,2019-09-27 17:24:57.809649944,4,3,1,17,,,,,25.88256,
6584,2019-09-27 17:24:57.849649906,4,4,1,31,,,,,,462.0
6585,2019-09-27 17:24:57.929450035,4,3,1,11,,79.0,,,,
6586,2019-09-27 17:24:58.009500027,4,3,1,17,,,,,23.92176,
6587,2019-09-27 17:24:58.049799919,4,4,1,31,,,,,,462.0
6588,2019-09-27 17:24:58.089499950,4,3,1,5,81.0,,,,,
6589,2019-09-27 17:24:58.129750013,4,3,1,11,,66.0,,,,
6590,2019-09-27 17:24:58.149549960,4,4,1,12,,,2368.0,,,
6591,2019-09-27 17:24:58.169699907,4,3,1,13,,,,61.0,,
6592,2019-09-27 17:24:58.209500074,4,3,1,17,,,,,15.29424,
6593,2019-09-27 17:24:58.249650002,4,4,1,31,,,,,,462.0
6594,2019-09-27 17:24:58.329600096,4,3,1,11,,46.0,,,,
6595,2019-09-27 17:24:58.349649906,4,4,1,12,,,2365.0,,,
6596,2019-09-27 17:24:58.369499922,4,3,1,13,,,,61.0,,
6597,2019-09-27 17:24:58.409600019,4,3,1,17,,,,,16.86288,
6598,2019-09-27 17:24:58.449500084,4,4,1,31,,,,,,462.0
6599,2019-09-27 17:24:58.529500007,4,3,1,11,,40.0,,,,
6600,2019-09-27 17:24:58.549700022,4,4,1,12,,,2362.0,,,
6601,2019-09-27 17:24:58.569700003,4,3,1,13,,,,60.0,,
6602,2019-09-27 17:24:58.609649897,4,3,1,17,,,,,17.6472,
6603,2019-09-27 17:24:58.649600029,4,4,1,31,,,,,,463.0
6604,2019-09-27 17:24:58.749599934,4,4,1,12,,,2366.0,,,
6605,2019-09-27 17:24:58.929800034,4,3,1,11,,41.0,,,,
6606,2019-09-27 17:24:58.969500065,4,3,1,13,,,,60.0,,
6607,2019-09-27 17:24:59.009550095,4,3,1,17,,,,,17.6472,
6608,2019-09-27 17:24:59.049550056,4,4,1,31,,,,,,463.0
6609,2019-09-27 17:24:59.129750013,4,3,1,11,,41.0,,,,
6610,2019-09-27 17:24:59.209650040,4,3,1,17,,,,,17.25504,
6611,2019-09-27 17:24:59.549649954,4,4,1,12,,,2345.0,,,
6612,2019-09-27 17:25:00.169650078,4,3,1,13,,,,60.0,,
6613,2019-09-27 17:25:00.209650040,4,3,1,17,,,,,17.25504,
6614,2019-09-27 17:25:00.249700069,4,4,1,31,,,,,,464.0
6615,2019-09-27 17:25:00.349999905,4,4,1,12,,,2331.0,,,
6616,2019-09-27 17:25:01.369699955,4,3,1,13,,,,59.0,,
6617,2019-09-27 17:25:01.409699917,4,3,1,17,,,,,18.03936,
6618,2019-09-27 17:25:02.450000048,4,4,1,31,,,,,,466.0
6619,2019-09-27 17:25:02.529799938,4,3,1,11,,22.0,,,,
6620,2019-09-27 17:25:02.549900055,4,4,1,12,,,2284.0,,,
6621,2019-09-27 17:25:03.569900036,4,3,1,13,,,,57.0,,
6622,2019-09-27 17:25:03.649950027,4,4,1,31,,,,,,468.0
6623,2019-09-27 17:25:04.570050000,4,3,1,13,,,,56.0,,
6624,2019-09-27 17:25:04.769949913,4,3,1,13,,,,56.0,,
6625,2019-09-27 17:25:04.809950113,4,3,1,17,,,,,18.03936,
6626,2019-09-27 17:25:04.929949999,4,3,1,11,,43.0,,,,
6627,2019-09-27 17:25:04.969949960,4,3,1,13,,,,56.0,,
6628,2019-09-27 17:25:05.090150118,4,3,1,5,83.0,,,,,
6629,2019-09-27 17:25:05.129950047,4,3,1,11,,44.0,,,,
6630,2019-09-27 17:25:05.170650005,4,3,1,13,,,,56.0,,
6631,2019-09-27 17:25:05.210099936,4,3,1,17,,,,,20.39232,
6632,2019-09-27 17:25:05.329999924,4,3,1,11,,60.0,,,,
6633,2019-09-27 17:25:05.369999886,4,3,1,13,,,,56.0,,
6634,2019-09-27 17:25:05.410300016,4,3,1,17,,,,,20.00016,
6635,2019-09-27 17:25:05.529999970,4,3,1,11,,61.0,,,,
6636,2019-09-27 17:25:05.569999933,4,3,1,13,,,,56.0,,
6637,2019-09-27 17:25:05.610249996,4,3,1,17,,,,,20.39232,
6638,2019-09-27 17:25:05.730099916,4,3,1,11,,61.0,,,,
6639,2019-09-27 17:25:05.809999943,4,3,1,17,,,,,18.82368,
6640,2019-09-27 17:25:05.850300074,4,4,1,31,,,,,,470.0
6641,2019-09-27 17:25:05.930099964,4,3,1,11,,57.0,,,,
6642,2019-09-27 17:25:05.950099945,4,4,1,12,,,2164.0,,,
6643,2019-09-27 17:25:05.970050097,4,3,1,13,,,,55.0,,
6644,2019-09-27 17:25:06.010050058,4,3,1,17,,,,,17.6472,
6645,2019-09-27 17:25:06.090349913,4,3,1,5,83.0,,,,,
6646,2019-09-27 17:25:06.130199909,4,3,1,11,,51.0,,,,
6647,2019-09-27 17:25:06.170150042,4,3,1,13,,,,55.0,,
6648,2019-09-27 17:25:06.210050106,4,3,1,17,,,,,18.431520000000003,
6649,2019-09-27 17:25:06.330049992,4,3,1,11,,52.0,,,,
6650,2019-09-27 17:25:06.370150089,4,3,1,13,,,,55.0,,
6651,2019-09-27 17:25:06.410049915,4,3,1,17,,,,,18.431520000000003,
6652,2019-09-27 17:25:06.530250070,4,3,1,11,,54.0,,,,
6653,2019-09-27 17:25:06.570050000,4,3,1,13,,,,55.0,,
6654,2019-09-27 17:25:06.610100030,4,3,1,17,,,,,19.21584,
6655,2019-09-27 17:25:06.730050087,4,3,1,11,,55.0,,,,
6656,2019-09-27 17:25:06.810100079,4,3,1,17,,,,,19.21584,
6657,2019-09-27 17:25:06.930099964,4,3,1,11,,55.0,,,,
6658,2019-09-27 17:25:06.970099926,4,3,1,13,,,,55.0,,
6659,2019-09-27 17:25:07.050149918,4,4,1,31,,,,,,471.0
6660,2019-09-27 17:25:07.090100050,4,3,1,5,83.0,,,,,
6661,2019-09-27 17:25:07.130150080,4,3,1,11,,55.0,,,,
6662,2019-09-27 17:25:07.171149969,4,3,1,13,,,,55.0,,
6663,2019-09-27 17:25:07.210099936,4,3,1,17,,,,,19.21584,
6664,2019-09-27 17:25:07.330149889,4,3,1,11,,55.0,,,,
